\ EQUINOX = 'J2000.0'
\ Query
|   ra            |   dec           |
|   double        |   double        |
|   deg           |   deg           |
 010.0120523683600 +40.5062966958200
 011.44607683000   +41.79153492000  
 149.82908         +30.74714        
 286.0229357609050 +01.6947783701578
 261.84442         -34.78142        
 023.6385513990563 +30.6783674652014
 023.3521564640500 +30.7535716539300
 020.8382071947800 -70.5777438551400
 013.2073775367300 -73.4484909504400
 073.4944583221000 -67.1403576891100
 268.7787653784100 -21.0165703246200
 010.0713594542100 +40.6560200264400
 084.4470903330000 -70.3870639979300
 084.3679089518300 -67.5787037921700
 081.1991705101300 -66.3689946998700
 082.0790791781500 -71.9301639081200
 098.9696188721200 +00.5371712955600
 077.2262316894300 -69.2426598913100
 016.1085121471500 -73.3565553228700
 187.2835136679100 -60.1875621607300
 296.0072380105900 +38.2335983965400
 011.9215923682996 -73.3464437781108
 015.6889557739800 -71.0907047554100
 010.0831631656671 +40.6596251060189
 017.1267106368600 -72.9021684571400
 011.3773875444462 +41.6576329442778
 012.4253230092200 -73.1546560017400
 260.5287905384917 -22.3749569428097
 075.3282015884600 -66.1379629602400
 023.4773292543600 -74.6625000400700
 078.4091145911321 -69.7351703916195
 079.0612839236400 -69.0424240228200
 014.7516420828700 -73.1953207750200
 012.2698236090346 +65.0001687345892
 018.689293        -73.380386       
 076.9528680551500 -68.6340716730900
 016.7447145126000 -73.8570003723300
 011.1707083039900 -73.3633401769500
 031.9520037272900 +58.4435393379200
 280.4545746257100 -14.5053949329000
 073.4339057368800 -72.3395074294000
 077.7100455781800 -65.7891806282400
 282.1694989888988 -01.8441456316972
 010.15627487000   +40.54987062000  
 012.0811615140208 -73.1595739243042
 017.9508858817400 -71.9309322329100
 264.9707463528200 -35.8268166240700
 075.1575912159054 -69.0377764321011
 304.4126707388699 +38.0706318184100
 082.2430153997500 -72.2020857347600
 268.5931909116700 -31.9431636360200
 075.4007613768600 -71.3278984773300
 083.1937127758200 -69.3731301652700
 323.7420871904088 +54.5263512120236
 013.3478542073100 -73.0231586758500
 262.91225         -34.53597        
 072.7811964243800 -68.8403682051700
 090.0478541571000 -66.1770783560500
 012.0105539115500 -73.0705733193100
 267.3395006216404 -32.4224166218364
 017.3275601607000 -71.7115316267700
 312.0704508136734 +48.6157822278789
 011.8466470754400 -72.5497032491800
 075.2268402878100 -67.8432698347800
 023.3337006278000 +30.7266415661000
 006.4895685377300 -74.2448720134400
 286.8844495026659 +10.6579906289381
 014.5318320370258 -72.9654257996283
 083.9674982376300 -70.1921588067100
 011.69096         +41.96875        
 023.0752669278500 -73.4698168669500
 084.9882501824800 -66.4418621587100
 077.9592910018300 -68.5164098248200
 267.4990360699000 -27.1406603853700
 263.4979529261800 -43.5509514013400
 235.09863         -55.55778        
 012.1009328667000 -73.2259100261400
 082.9418657759400 -65.3503392827600
 014.9563210057204 -73.4446394089097
 009.9219832258000 +41.2104095484700
 013.7468630172000 -73.1435840791000
 027.5255734794000 -72.6994692756000
 019.6094636640900 -72.8503875697800
 009.1327964693100 -73.6041309212400
 293.4598607937871 +22.3793972009806
 089.1830501005100 -67.3710075861200
 010.28025313000   +41.11031971000  
 316.5046178868618 +50.5917494831258
 010.0638712987062 +40.5873263505944
 230.0449125527100 -59.6958643458300
 080.5700025303800 -70.0050410171800
 270.53296         -24.21961        
 012.2218581881600 -72.7214775613800
 149.83250         +30.74578        
 018.2850474176300 -73.8080916803700
 223.54513         -59.41764        
 011.34805674000   +41.66780050000  
 264.4799644749300 -33.4136693296300
 015.9753391840700 -73.0997080948000
 011.3767039366700 -73.1136635418900
 013.6346591143800 -72.7546732114900
 084.9347874535300 -70.2746266725200
 055.4397013381300 +73.0869339617900
 079.6863606713400 -68.9540447531600
 082.3098495537600 -70.2913155585000
 264.66483         -30.73508        
 301.2728478214629 +31.1791541951964
 148.9098068716754 -58.5090479073853
 270.35454         -22.90786        
 078.7951452229800 -69.5396990912800
 023.4837332831817 +30.6507979108753
 080.3019036570217 -69.0521050353897
 072.8348435066300 -68.3035261215900
 107.7160938439600 -16.7396245127600
 018.6422868070700 -72.2333014177400
 009.90256824000   +40.45914161000  
 314.4437275517917 +47.7021732275139
 011.08261201000   +41.91813724000  
 076.8619270563500 -70.6949594671700
 082.6363554956600 -64.9128821556200
 085.4434449240500 -71.3166784845300
 149.0281336722000 +23.5103541876600
 268.8433949081199 +32.5530621486200
 014.5128240897700 -73.2199533993200
 087.6757463865700 -68.7888307073500
 023.4507269915183 +30.6333325933222
 014.3752732710600 -73.4721813358500
 011.3624204651100 +41.9415745992600
 022.0738776054800 -70.9359445176000
 072.8535332841300 +38.1885518957300
 011.3149929129900 +42.0840710843000
 007.7766541381600 -73.9214087872400
 260.8105247163600 -44.3286896502600
 010.4907808110142 +41.5230825379011
 012.0001898571500 -73.5307917315600
 102.9978240233500 -05.9881213678500
 052.3582074081500 +60.4464643856200
 010.21236407000   +40.57812130000  
 223.8142989174600 -54.0548082718300
 075.0343016206500 -67.8024793674300
 015.0740899437300 -72.1352693399800
 330.6217657015030 +57.1439876983756
 078.8112065186963 -69.0862190099128
 079.8808344611800 -65.0094290232000
 072.4240132761200 -70.6272015230500
 075.2700234927000 -68.2205787163100
 280.5329741297800 -04.2934818432800
 079.2037252733800 -66.3320965593200
 015.1673242684700 -73.7425724051600
 206.5835195230583 -67.0051355117750
 288.3536743628808 +14.2973028396506
 249.66104         -48.06722        
 014.2885454771500 -73.6163975053000
 013.3217378772800 -72.4804677755400
 351.4005946208188 +61.3225442371550
 247.8623526424399 -43.2540817011900
 072.4741720448600 -69.7545236749600
 087.9625210611700 -66.0270418211400
 016.0657722008600 -73.3111364046400
 013.2117952330000 -73.9880514791600
 295.1596210751742 +09.4784803997150
 023.5803222796413 +30.3154184429925
 015.9655995047000 -71.6764637207300
 125.9785899394300 -47.2549091494200
 082.0752798556300 -72.1008328790700
 012.0043582744100 -73.4863465451700
 080.7419003551500 -71.9926166582800
 013.4764758613800 -73.3555886416100
 193.6914555811167 -65.8494470683989
 012.9819783862900 -73.2594581262500
 017.8336794636700 -72.0248790116000
 010.7526542472200 -73.0913071497600
 011.4910994474300 -73.7795945426200
 011.8807233158100 -72.7643454751000
 075.7728203650000 -68.0233814698100
 019.4102181189200 -71.7630840682800
 085.4837080629300 -70.5059590403500
 083.5951878141600 -65.0580701595800
 079.0273933228600 -68.7294656404800
 278.0354048559200 -13.4951776853500
 074.3804745788500 -67.0790378418900
 010.5148088472900 +40.7740516649800
 016.8914699708200 -72.7220628387500
 352.9190409488400 +17.8538310881100
 304.0759104669875 +37.3078883953592
 010.39148027000   +41.24360168000  
 286.5456888077942 +11.3994215095542
 251.71362         -45.71689        
 023.3974522790542 +30.5127209006080
 296.0639428027663 +29.7557237218533
 011.1384499907108 +41.6260473844372
 252.08183         -44.81011        
 010.7149424426900 +41.5754372283800
 014.7045499851400 -72.6846443513100
 011.3917697289600 +41.6581916298800
 074.4314050477000 -70.0535685877500
 244.5928143510542 -38.1347725435514
 082.9587165818700 -65.3245627041700
 015.5754893716200 -72.9440752498800
 087.7517735876400 -69.4254260574000
 019.0182216149800 -73.4974437194800
 011.45598818000   +41.96279666000  
 014.8667600632500 -74.0007110748400
 010.04246098000   +40.83046729000  
 026.2830468340700 -72.5331324792800
 127.4848401112800 -38.4192701923500
 016.4131186567700 -73.6688071244500
 010.9423903948600 +41.9909453667500
 260.42333         -40.62144        
 165.9383501491200 -60.6422710997500
 175.2439080346700 -62.6924816401100
 013.5258192562900 -70.0983967380200
 010.3602690461700 -73.0768805909700
 011.1111973833400 -73.3794510589300
 076.7143870892500 -69.6086224877100
 011.2047255952100 -73.0653757581400
 012.3072493339200 -73.3523347861000
 308.5228816132308 +34.1738725931550
 291.3163455009178 +23.4222932613836
 082.9686972235400 -64.9279281540500
 018.3232841771300 -72.4627741561900
 011.42868355000   +41.93828994000  
 297.5849786109846 +27.1665221364839
 077.9616118397300 -66.1705773856900
 000.48567         -15.45433        
 218.32717         -61.67736        
 082.1260029574300 -68.6469315742000
 187.6065103895799 -65.8159376720300
 015.3660403304600 -72.3857388934000
 150.2305265574000 -58.7951932437800
 022.5512342062300 -72.6546689300500
 009.79810109000   +40.71808928000  
 236.96100         -55.42356        
 212.7934388260900 -61.5638614374700
 035.5076213866496 +61.7603787718675
 084.41850         -68.84506        
 091.3596386012500 -68.1639249055100
 079.6382175991300 -69.9365146585900
 013.2941746733100 -72.6401548826200
 085.3070810421400 -69.0644010904300
 119.8429868132100 -33.3571372076800
 152.5670491769100 -58.1868927628600
 013.9533558704900 -73.5266275275900
 020.8344763452800 -73.2703494498900
 283.0903810587300 +00.5403079714500
 010.8377110048700 +41.1514855825100
 258.6802158989500 -59.6997625879200
 011.0007595286600 -73.9917618862000
 017.4654429649600 -71.3992974796800
 078.8853182313600 -66.3799232063100
 079.8469508971800 -69.1650533972500
 015.9114483388600 -72.7349093289900
 076.2207931014700 -67.1995865474300
 292.7936796609300 +19.2570652613700
 077.0838370503400 -70.7291667869200
 329.0568720382200 +52.9860246646300
 164.8002449134400 -60.3117898170900
 094.3077335065600 +02.4770052197100
 242.3425267260099 -58.3841106482800
 010.1855686926000 +40.8175843653600
 297.7051701143975 +26.3292464969239
 019.1294815935800 -72.8818562876100
 086.4802676705946 -70.9065339899617
 077.4373619614500 -67.6066016453400
 014.9114911358800 -74.0310476405300
 282.78904         -00.00086        
 082.7676359929600 -71.3179516549700
 152.74987         -04.69681        
 017.2932421210100 -73.4251249908400
 012.3452211824600 -73.7027911391700
 216.15546         -61.67575        
 081.3457850790900 -69.0156013728500
 088.0961054030400 -66.5250437571700
 080.3104124723100 -72.5043779960000
 086.6286315902300 -70.9235398269400
 072.9805897475500 -68.6704687342500
 085.2415014763000 -65.7846564393300
 072.9062031072000 -68.3007749965000
 010.5889512063400 +41.2351309708100
 296.0540009071500 +29.6873108342700
 017.2637773331000 -72.1160508762000
 018.6697117114700 -71.7901895155400
 079.9643780962262 -65.3868816621914
 079.2607487038100 -73.1045242360500
 017.8707521619800 -72.6452164737200
 016.4836986330100 -71.9245842832500
 270.1237937651400 -33.1720717978500
 011.8850439314500 -73.2264192291500
 263.8883628973600 -28.3919968927200
 081.1550720385400 -71.9175461370300
 264.2435675116200 -28.3715840031400
 014.4367918889200 -73.6950186154500
 073.2740703861000 -66.3181283182100
 074.4135405073000 -69.6554159788900
 128.4890647181900 -38.5278087837800
 015.3232172230800 -73.3179678467800
 290.2575833355800 +15.7989619841289
 012.5507343733200 -74.5916193251100
 012.7562805030300 -72.7316780889400
 209.6187275243200 -53.0712414019008
 079.3780493624600 -69.2006579888400
 197.9185668111300 -63.1865335770500
 009.44394924000   +40.03114176000  
 084.4258137086900 -69.9806696635100
 010.28192573000   +40.61486634000  
 082.0205255461700 -65.7252220124500
 010.16718208000   +40.48920009000  
 010.4666712406300 +41.5108597534200
 205.5103775422558 -61.2057071572392
 081.5781850557600 -70.5321654963400
 012.0587457254700 -72.5739143740900
 013.2930334162300 -73.3225495940000
 080.2182007377037 -69.3538293707189
 269.9981348463700 -32.2031429385200
 011.00137161000   +41.21943975000  
 014.1295790485700 -72.7657688404800
 077.1795952729125 -68.7591638154603
 069.4530894746000 -67.2144104215400
 184.0228484156304 -63.4063989206330
 123.08971         -36.94086        
 011.0863180208100 +41.3372692068700
 004.9695079044300 -74.0989352689100
 139.6991036381600 -50.0793977111500
 010.7102466325300 -73.2403176099100
 083.2818374676700 -67.7905890143200
 217.63637         -60.57767        
 076.4386881716300 -70.2624630075500
 352.13912         +14.75667        
 127.3151105394600 -46.7492526801700
 011.0910939936067 +41.3723218765225
 154.5150289383100 -58.9923560222500
 283.7921138577400 -10.9626964825400
 113.04414400      -26.71468500     
 086.5596762916600 -70.6885489647800
 016.5509346192900 -72.8550566932900
 016.5464541024100 -73.1562642461500
 083.7974368089908 -69.9630276079567
 010.11102114000   +40.67665353000  
 081.0274724023100 -65.3102959466200
 010.55053544000   +40.72616345000  
 015.6894816279800 -72.8325698357100
 072.2359035918500 -68.9534902506200
 191.5161143244199 -63.9022964780000
 210.72546         -61.78039        
 014.7068906737900 -73.0146069106200
 011.3585023479900 +42.0571718145700
 082.4675077774100 -69.6226286075000
 166.0088798331800 -59.9941745741800
 271.70271         -20.26422        
 082.4944894841500 -68.4224018004500
 084.4128382112442 -70.2379834324733
 013.5635479553300 -72.5198271526800
 297.0305802811500 -26.1588203074300
 010.3858811543600 -73.6159091857100
 078.9293546414600 -67.5113850364000
 010.07658998000   +41.05056318000  
 084.7745153903800 -69.1263863954500
 165.5669347375000 -64.2629076487200
 013.7838588677000 -73.0972135027900
 076.2005079183600 -70.3054477158700
 083.6772979768200 -66.2860393492600
 010.73364232000   +41.00185320000  
 076.511508        -68.100609       
 195.3446317072300 -64.5136668396100
 280.9447848531800 -04.1259109277800
 014.9527828314900 -73.4868320490200
 011.2512428793300 -73.2509542052200
 192.8851060470500 +24.1226666355900
 012.4144751192400 -73.4587138795800
 280.6849297411154 +04.3416592023097
 079.6313468093900 -65.4455040583800
 073.5260371951800 -70.8124365792700
 088.5936898219700 -67.4304549160600
 010.5080356607100 +40.7836485954500
 052.4011719750042 +58.8824041926358
 082.9357168175100 -70.1480845037900
 011.5128138726200 -73.6807196474600
 129.5912311696400 -49.8120383575900
 010.8346236978400 +41.6745328235500
 078.7540380512300 -66.6278790887100
 185.9070413067400 -61.6291255836400
 072.6499399701200 -68.7419323319600
 011.2585825161900 +41.5657073380900
 285.74467         +09.50356        
 075.0279643900400 -65.2698555131800
 012.7982967004400 -72.4643297062200
 185.1555715078800 -61.9709847144700
 010.5139462794400 +41.5238167243400
 009.8917621499800 +40.4164389467800
 009.5699377882900 -73.3661378195300
 008.6391043387900 -74.0099771279400
 283.7480541704800 -00.0767687748500
 014.8504256918696 -73.1446143868270
 257.1712145997800 -34.2265872234700
 009.2269923147400 -71.8350256112400
 011.1208154994800 -73.3848449177700
 145.7694273341400 -56.8145775891600
 244.72167         -50.10397        
 130.0086529166300 -47.1984322175200
 012.5184428595000 -72.8881187164500
 016.8150590848100 -73.3774204372000
 316.2193306987120 +48.0936744594825
 018.2391956053500 -72.3417938651700
 119.5214198070400 -24.0417673318500
 098.4935708315600 -69.5868769654500
 283.3425223627767 -08.9758278329281
 015.7722970176500 -71.9569067380500
 011.2674994316700 -73.1700275935500
 087.3259735281700 -67.2381674280300
 074.2242676418700 -69.3795129762600
 078.7787031156100 -70.0304406706500
 079.2595728651800 -68.8212228251600
 280.8426338641900 -09.4693751219600
 013.7138692082400 -73.8722849715700
 012.0640176193100 -72.6348437011900
 015.2655449440000 -73.3615959529700
 176.0534679512200 -62.1868894776200
 078.3024466799700 -68.5475703166600
 267.6146477140329 -29.7362947030458
 074.9995162944900 -66.6881936599800
 078.9939656110000 -65.8993679339300
 284.9925300690517 -01.7058255042203
 014.7788659235800 -72.6442394605900
 011.32662712000   +42.13144376000  
 079.0959381795100 +44.5890963918633
 013.8090318248900 -73.1843119510300
 048.7277413116400 +84.0299161339300
 262.0606525314699 +39.7360966753900
 252.02058         -44.81658        
 196.6471320894500 -65.0994182960200
 014.5180598310100 -73.0172575222300
 009.36339659000   +40.64014709000  
 019.8230743214600 -71.2565823501700
 089.4554730463700 -68.4617111162800
 235.64262         -54.15167        
 078.0081615678600 -68.8441672391500
 075.6737683036200 -67.6946136208000
 322.9327544656554 +54.2378790004011
 283.6848105752000 -00.0617032152600
 228.2680329027900 -57.5962291492100
 227.1808124232983 -57.2787038571631
 081.3431898672592 -69.6824922174842
 241.3255648204700 +37.4399191406000
 015.6556614833000 -72.0853204400500
 287.62075         +12.74442        
 077.3352612389900 -68.8514382910600
 285.2626771605400 -07.3817964792800
 076.3168905688400 -68.7234642127300
 075.8173486567400 -70.4830455267000
 086.7179143027200 -70.7790412158000
 059.9090204192200 +52.7906967804900
 012.1099794609300 -73.0368200432300
 019.4861226235400 -72.5379348004500
 275.3457760008100 -18.8600017917939
 014.9471390891300 -72.7588580431200
 261.1114933436937 -30.0293465221869
 274.0447950187500 -33.7487987475700
 010.76679220000   +41.60687595000  
 293.1459129984800 +26.8048016132700
 080.4689808164000 -69.6664973103400
 078.3077003377300 -66.2578150917400
 244.2342694139200 -45.3751552867500
 011.51525030000   +42.06071467000  
 072.3207553447000 -69.2069202734900
 015.9203096390700 -72.6852791425600
 074.0102304623000 -71.4833077560800
 017.4412643928400 -71.5796323292700
 087.520600        -70.601562       
 234.98483         -55.51250        
 015.7610621537000 -72.0022493584800
 223.7454164569275 -68.7760070500075
 277.7099108391996 -26.9030085414553
 324.2366493976084 +54.4579743719103
 054.1630712900900 +57.9482109003200
 085.7937370577400 -69.4696378018700
 012.8191206788000 -73.9067879013700
 010.5534314144000 -73.3580863443000
 009.53331         +40.49236        
 164.8388672388200 -62.7248323891200
 013.6681976176400 -73.0216984322008
 079.7085400750208 +35.3091372549878
 088.4665768834300 -69.6910371527400
 086.1483319773200 -67.2708129934900
 011.6266478124600 +42.2375829491100
 077.3191720448100 -64.7028441755600
 088.9613514686000 -67.8282071358700
 082.7600240504700 -71.4014723230100
 284.3512275688288 +04.5899569494792
 180.0224753977883 -58.5821086375636
 010.06083         +40.71494        
 088.0015400227700 -65.3485532712400
 008.8268633807300 -73.3699013792500
 078.4554163996100 -65.5643617550100
 087.2822807586500 -70.4337295934900
 281.31625         -30.02983        
 282.5384873307500 -04.3681138047100
 207.27237         -61.69469        
 232.9714450880899 -56.2974961598800
 281.0253280169500 -04.3352856023800
 074.8042660632300 -66.3784514028000
 264.1976157805700 -27.2185585316000
 010.4815716776200 -73.1347071397400
 015.6545508868000 -72.8251734216800
 078.1974958280600 -66.0790511975900
 023.5848263192900 +30.6835853756500
 177.8365380225000 -62.7377024650400
 010.2377588189396 +40.5981763639822
 266.52508700      -28.78196000     
 015.4496645538600 -72.2772865794000
 298.7619123608596 +30.6193109986553
 081.9461838359300 -69.3273909749600
 129.0274105776500 -49.2652826366400
 013.1747201404892 -73.1837617849075
 296.4027918226925 +24.2024699901264
 023.6265901730900 -71.6766735454300
 068.8339403030200 -69.8021455603100
 014.4350842268200 -72.7833429748500
 137.4973283765000 -48.6703798802700
 015.1768059623858 -73.4268765463803
 116.0895641178263 -72.3573227728950
 084.554146        -69.877533       
 246.3024189220800 -58.1631034038300
 277.9332134512733 -43.2050790588283
 265.6852780012599 -39.6949701567100
 023.3881268536596 +30.5574555033719
 087.4633652507100 -70.0039460201500
 178.0466914923671 -63.5562504389089
 303.0475570528774 +35.2874953984564
 013.0461177900600 -72.7643914184900
 009.74338348000   +40.35239401000  
 009.39978290000   +39.95576020000  
 282.3146776553299 -01.3815151328100
 013.6676322698600 -73.9276739356000
 011.6355356100100 -72.6753727697100
 017.5244012027000 -72.0911515567100
 190.0239600003100 -63.3944839852300
 078.4436298797200 -69.1465738077700
 011.35861103000   +42.12002086000  
 077.1265310575500 -69.1285094238800
 004.9358651792300 -72.7613259072800
 011.0156985334700 -74.1692199414900
 197.2567859946900 -62.5946957237167
 102.9760709597300 -05.1601291894100
 318.2013645766274 +56.3203072511858
 075.5722288406900 -69.2113091869400
 080.5441759162000 -66.9518663454500
 214.9553808797700 -59.4994565242400
 071.2287866621900 -68.6393445279600
 084.5830437080000 -67.2840949040300
 010.80824613000   +41.15700501000  
 254.4457587773100 -44.3369629867200
 011.5459251469600 -72.7695570416700
 117.5419447037100 -33.1340132979200
 257.11254         -40.45803        
 068.0858237882075 +47.5418166739136
 069.8770943466500 -69.2303493389100
 084.6039539727200 -64.9637845435200
 018.4273913927400 -73.4825172684400
 070.7382890998600 -66.1703291352700
 241.4264259093950 -53.8569800919372
 084.8844241130300 -70.3276123155100
 107.3941006106600 -18.5632927215600
 075.6250123195400 -71.5665440631100
 071.3924541775900 -69.8983451283100
 078.3708763342500 -72.0210700182900
 010.2290830173600 +40.5724288283400
 010.0926569436100 +40.5540712152300
 010.03730511000   +40.43025626000  
 075.6183364063800 -70.5216213829400
 073.5471192151700 -69.5632332468800
 076.8613695567471 -66.6162205207936
 015.7613926564100 -73.4547682010000
 097.9200677300700 +01.3506996860000
 016.8748869702600 -72.6585603548200
 008.7909433626500 -71.9686845734700
 259.1176768537699 -28.9953056229400
 088.9786707103700 -68.5034129686200
 078.0274962242600 -66.5884256703900
 023.5720420630433 +30.5364733486294
 077.3739775131300 -68.9709459926000
 012.152083        -73.651161       
 011.5036976267000 -73.2711647867100
 014.8811498084600 -73.5991491868500
 084.1497042248500 -70.1539059763400
 009.9808769653900 +41.1069304518100
 015.8361301581700 -74.6972088085200
 012.9505365841958 -73.5903904750083
 179.8386424853908 -62.1093298147608
 015.4013824221300 -73.3072750528100
 009.84299932000   +40.39909632000  
 121.8002282190400 -45.0659201516000
 010.1240647716400 +40.8362774250000
 081.5164367784300 -66.0435661775700
 010.6902505086025 +41.1901118551153
 013.0033450900900 -72.3954405543700
 015.9963039946400 -73.5557873954200
 020.5056112521200 -72.7850094150000
 073.8525547937400 -66.2002617996500
 084.6893779119800 -70.6031604310400
 243.8471113395222 -50.6444944176103
 180.5543010112600 -61.9339423934500
 260.7629434762100 -28.6928215636500
 016.4236014475400 -72.1274532647400
 013.5281241420400 -72.8051974227300
 061.7556313403967 +51.1861502263967
 009.6953992647900 +40.4155210900900
 081.3700594430700 -69.9123796851500
 087.3391934962400 -67.1877547085700
 292.3847238954496 +17.0665927416125
 082.6829288861000 -69.1003944592100
 081.4331721271400 -70.3526421368600
 077.0235581893700 -68.5814770126800
 012.7951942216900 -73.4652951654000
 012.2425093461800 -73.6102540639300
 111.78148800      -31.12201300     
 272.0127891437600 -24.4419118110700
 013.8385683485200 -73.2581461358300
 087.0124825471400 -67.6992456972600
 262.6323370247499 -33.8787202985100
 020.5563243758700 -72.7963682803900
 287.9443450810038 +11.6083878177208
 085.5682957390400 -67.4649042146800
 082.5493186770421 -69.8673673971164
 190.9544914006100 -65.8687503519700
 009.36438         +39.80825        
 013.0585466107800 -74.5793121431500
 016.7634414970700 -72.4844720271200
 152.6870935457100 -50.1594954489900
 289.6628456802313 +17.2449712921764
 010.63263         +41.48969        
 086.8367333728300 -67.3907852751300
 117.9290072384400 -35.7042459110100
 086.4383385347600 -67.0926128930600
 193.7482570370700 -65.2006248002400
 015.6173146996967 -72.6609767417928
 010.9735937068800 -73.2336401680800
 018.0781521514900 -70.8965648649200
 086.4946178132200 -69.4995206656300
 011.3052184116400 -72.2021631165000
 016.6317766355204 -73.0151227442194
 013.11958         -73.21414        
 084.5403122950900 -70.3780388088200
 100.5706560970100 -00.5600485734000
 243.83842         -50.70214        
 279.2557714716200 -38.0762539404700
 010.2427117055300 +41.0019823986700
 012.0678976440517 -72.9438104468725
 277.7877096609784 -10.3676733316033
 013.3583771376200 -72.5069273320100
 018.9267879279400 -73.8068531081000
 153.1551215769600 -57.7178344995100
 219.2998659636600 -62.0109000174100
 268.0326636039199 -29.9503907238500
 091.7344108206600 +17.6987240720600
 076.7487730051000 -68.7239495215800
 007.5675791550400 -73.4198815344700
 086.5147248142700 -66.9607937644200
 211.0995966911000 -63.9425510027400
 077.0239530889700 -70.3811846591200
 013.9753649780800 -72.7698011134300
 008.3338849546000 -73.7364952501900
 112.8154959863500 -25.9074051222700
 078.8978280763958 -68.9520079608172
 089.4955243928800 -67.4687478650800
 082.5452824108500 -66.5104675190400
 073.8834227586000 -67.8594255368800
 042.9947966296700 +68.8885019150100
 079.1070897766200 -69.4984367385100
 156.6594371917100 -59.2425360605700
 013.6004870649300 -72.2670340001900
 162.2346225054600 -34.4810246851000
 019.7660630039200 -73.3611410297500
 078.4020817787063 -65.4679391488336
 013.8035425965700 -73.9857639651400
 265.8416076819700 -27.1411122537100
 266.7577597530300 -22.8595726175100
 015.8604287702300 -72.0616230143000
 099.5801652504013 +07.2795662550558
 018.8576626551500 -73.2156915400200
 076.5617000515800 -66.6794188296900
 085.4742482277500 -70.1621651934400
 099.2641000309500 -02.8240995903300
 015.7985036380700 -73.1416278095400
 235.7688427406700 -56.7284724579200
 012.7393719365300 -73.4443742355900
 010.12246597000   +41.08482092000  
 011.3033456980600 +41.8297235139700
 019.9015922306200 -73.6966870737900
 085.7639841913200 -67.0764688176700
 083.0880404489196 -67.8784109047600
 084.2752639671200 -70.6524184462800
 249.8510660083937 -32.3131647268314
 015.8074690112100 -71.4180020579600
 011.07359456000   +41.72004118000  
 018.6554704577192 +62.7468768313181
 269.6141604694700 -31.7291165319000
 303.0951229800700 +32.8716227115600
 149.85229         +30.75183        
 078.9382187538800 -66.2337055065500
 073.9420574764000 -68.8557803025400
 012.0735193852417 -72.8276277702803
 283.0004433758500 -41.6554446858300
 087.5578249740000 -69.6165533665900
 017.5343563703700 -73.7956308965400
 083.0314376725300 -70.2005160856900
 011.7761344296100 -73.3380299692900
 239.99458         -52.14300        
 340.3711636245762 +59.8681255506922
 172.1777644575200 -59.4287049235400
 075.0672671355200 -67.8207432996900
 079.0980478611000 -64.9135819884500
 080.2429820101600 -63.0279185850600
 015.6486275648600 -71.8430361563900
 246.1116145839958 -48.7356235880278
 011.3049374660600 +41.7007145919400
 198.5006975872400 -62.4984502998300
 112.8002002178708 -27.0666606495642
 332.3273459959800 +51.4053953595800
 270.30808         -22.53992        
 255.7741600950700 -34.0757374090300
 120.6151507114000 -36.9892285818900
 080.7998717099200 -70.9765252963100
 014.2408251215800 -72.7227332200500
 262.9214301357800 -27.4230003006300
 013.1623728809100 -72.9509929259300
 134.4864045082129 -48.0966377685486
 009.2239003477000 -73.2259014030400
 186.9933187278575 -63.6239935547597
 011.2250987041500 +41.5292553228800
 014.9724001462300 -73.1920406430400
 014.6914851932500 -73.0595610467700
 015.4340552135100 -71.6566829733600
 081.9594669992600 -66.7565675612500
 209.94908         -61.08267        
 160.3889982801000 -60.0081188193600
 086.3892308375400 -67.3558470146900
 085.1790270344600 -70.3650334216800
 012.4225753167600 -72.9881723525500
 326.2355535207083 +56.7304835228597
 075.4312415580400 -66.1063013472200
 082.4536872033600 -69.1642414409800
 058.5906929467200 +58.6533329467000
 274.3853010061538 -16.2436403423481
 011.1188805108300 -73.4750467326000
 262.8624609553442 -18.6719148652867
 072.3916376560400 -66.9758412008200
 264.8136635128400 -32.4266708257300
 083.8320102493200 -70.3230120819200
 024.0241831141300 -71.5616053552600
 010.27348593000   +40.64568440000  
 015.3762703666500 -74.2225979894300
 010.5242981512700 +41.4547302622000
 015.2843706153254 -72.9884923737731
 116.5905791606788 -23.0881271796208
 290.5247112197821 +17.4250158929269
 096.0172769335700 +11.7088373432000
 164.9589336701900 -61.3417598747300
 023.3802833879958 +30.4964700625642
 206.0464920502300 -65.6088556249000
 072.9349600758400 -66.3574797319800
 015.1709500900700 -72.4654981206500
 010.02419576000   +40.28723535000  
 079.4551843528313 -70.4439971836892
 195.7945193874600 -60.8774657764600
 015.7987759546300 -71.8703225105000
 166.79600         -60.72742        
 096.4328036243100 +06.6551533895600
 079.1717846211200 -69.7115595891200
 084.0702229908800 -70.5156050291800
 011.0207261402079 +41.3163010388078
 095.0296789527600 -75.3611060135800
 083.6869495605700 -65.0781573097900
 012.6199867940700 -72.7525585736100
 023.9694579227800 -73.8892247530300
 010.6854826052400 -73.2720459820500
 131.2227857940500 -46.3429823368600
 084.9484107855100 -70.0651717555700
 102.5756049398000 -05.3879106306200
 018.1614487818300 -71.3217272243300
 075.7199304003500 -71.4683781612100
 090.7910611013454 +20.0813654390911
 011.9459949870800 -73.4286519845400
 075.7148390394500 -68.7847751764200
 287.3714931874600 +12.5465064021200
 012.6652023382800 -73.1608813621400
 016.1144700475900 -71.4947279831400
 013.3459095444300 -72.9057980890700
 272.0331445651237 -28.1490453916042
 016.0299028979200 -72.9040084782400
 076.8546030688200 -69.9638889561500
 014.342294        -71.901161       
